All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
26 Jun 2023 16:44:40.000        6.655           1.000000
26 Jun 2023 16:44:45.000        6.708           1.000000
26 Jun 2023 16:44:50.000        6.708           1.000000
26 Jun 2023 16:44:55.000        6.761           1.000000
26 Jun 2023 16:45:00.000        6.655           1.000000
26 Jun 2023 16:45:05.000        6.550           1.000000
26 Jun 2023 16:45:10.000        6.444           1.000000
26 Jun 2023 16:45:15.000        6.391           1.000000
26 Jun 2023 16:45:20.000        6.285           1.000000
26 Jun 2023 16:45:25.000        6.338           1.000000
26 Jun 2023 16:45:30.000        6.285           1.000000
26 Jun 2023 16:45:35.000        6.391           1.000000
26 Jun 2023 16:45:40.000        6.391           1.000000
26 Jun 2023 16:45:45.000        6.391           1.000000
26 Jun 2023 16:45:50.000        6.180           1.000000
26 Jun 2023 16:45:55.000        6.233           1.000000
26 Jun 2023 16:46:00.000        6.127           1.000000
26 Jun 2023 16:46:05.000        6.021           1.000000
26 Jun 2023 16:46:10.000        6.074           1.000000
26 Jun 2023 16:46:15.000        5.916           1.000000
26 Jun 2023 16:46:20.000        5.916           1.000000
26 Jun 2023 16:46:25.000        5.968           1.000000
26 Jun 2023 16:46:30.000        5.916           1.000000
26 Jun 2023 16:46:35.000        5.916           1.000000
26 Jun 2023 16:46:40.000        5.863           1.000000
26 Jun 2023 16:46:45.000        6.021           1.000000
26 Jun 2023 16:46:50.000        5.863           1.000000
26 Jun 2023 16:46:55.000        5.810           1.000000
26 Jun 2023 16:47:00.000        5.757           1.000000
26 Jun 2023 16:47:05.000        5.599           1.000000
26 Jun 2023 16:47:10.000        5.599           1.000000
26 Jun 2023 16:47:15.000        5.387           1.000000
26 Jun 2023 16:47:20.000        5.229           1.000000
26 Jun 2023 16:47:25.000        5.176           1.000000
26 Jun 2023 16:47:30.000        5.229           1.000000
26 Jun 2023 16:47:35.000        5.176           1.000000
26 Jun 2023 16:47:40.000        5.176           1.000000
26 Jun 2023 16:47:45.000        5.176           1.000000
26 Jun 2023 16:47:50.000        5.282           1.000000
26 Jun 2023 16:47:55.000        5.282           1.000000
26 Jun 2023 16:48:00.000        5.335           1.000000
26 Jun 2023 16:48:05.000        5.335           1.000000
26 Jun 2023 16:48:10.000        5.335           1.000000
26 Jun 2023 16:48:15.000        5.282           1.000000
26 Jun 2023 16:48:20.000        5.282           1.000000
26 Jun 2023 16:48:25.000        5.282           1.000000
26 Jun 2023 16:48:30.000        5.176           1.000000
26 Jun 2023 16:48:35.000        5.229           1.000000
26 Jun 2023 16:48:40.000        5.018           1.000000
26 Jun 2023 16:48:45.000        5.176           1.000000
26 Jun 2023 16:48:50.000        5.176           1.000000
26 Jun 2023 16:48:55.000        5.229           1.000000
26 Jun 2023 16:49:00.000        5.176           1.000000
26 Jun 2023 16:49:05.000        5.229           1.000000
26 Jun 2023 16:49:10.000        5.229           1.000000
26 Jun 2023 16:49:15.000        5.282           1.000000
26 Jun 2023 16:49:20.000        5.282           1.000000
26 Jun 2023 16:49:25.000        5.335           1.000000
26 Jun 2023 16:49:30.000        5.335           1.000000
26 Jun 2023 16:49:35.000        5.493           1.000000
26 Jun 2023 16:49:40.000        5.440           1.000000
26 Jun 2023 16:49:45.000        5.651           1.000000
26 Jun 2023 16:49:50.000        5.757           1.000000
26 Jun 2023 16:49:55.000        5.704           1.000000
26 Jun 2023 16:50:00.000        5.810           1.000000
26 Jun 2023 16:50:05.000        5.651           1.000000
26 Jun 2023 16:50:10.000        5.599           1.000000
26 Jun 2023 16:50:15.000        5.599           1.000000
26 Jun 2023 16:50:20.000        5.546           1.000000
26 Jun 2023 16:50:25.000        5.440           1.000000
26 Jun 2023 16:50:30.000        5.387           1.000000
26 Jun 2023 16:50:35.000        5.335           1.000000
26 Jun 2023 16:50:40.000        5.440           1.000000
26 Jun 2023 16:50:45.000        5.387           1.000000
26 Jun 2023 16:50:50.000        5.229           1.000000
26 Jun 2023 16:50:55.000        5.335           1.000000
26 Jun 2023 16:51:00.000        5.493           1.000000
26 Jun 2023 16:51:05.000        5.493           1.000000
26 Jun 2023 16:51:10.000        5.651           1.000000
26 Jun 2023 16:51:15.000        5.599           1.000000
26 Jun 2023 16:51:20.000        5.599           1.000000
26 Jun 2023 16:51:25.000        5.546           1.000000
26 Jun 2023 16:51:30.000        5.599           1.000000
26 Jun 2023 16:51:35.000        5.599           1.000000
26 Jun 2023 16:51:40.000        5.546           1.000000
26 Jun 2023 16:51:45.000        5.546           1.000000
26 Jun 2023 16:51:50.000        5.176           1.000000
26 Jun 2023 16:51:55.000        5.440           1.000000
26 Jun 2023 16:52:00.000        5.651           1.000000
26 Jun 2023 16:52:05.000        5.651           1.000000
26 Jun 2023 16:52:10.000        5.863           1.000000
26 Jun 2023 16:52:15.000        5.863           1.000000
26 Jun 2023 16:52:20.000        5.968           1.000000
26 Jun 2023 16:52:25.000        5.968           1.000000
26 Jun 2023 16:52:30.000        5.968           1.000000
26 Jun 2023 16:52:35.000        5.968           1.000000
26 Jun 2023 16:52:40.000        5.810           1.000000
26 Jun 2023 16:52:45.000        5.810           1.000000
26 Jun 2023 16:52:50.000        5.810           1.000000
26 Jun 2023 16:52:55.000        5.810           1.000000
26 Jun 2023 16:53:00.000        5.704           1.000000
26 Jun 2023 16:53:05.000        5.757           1.000000
26 Jun 2023 16:53:10.000        5.651           1.000000
26 Jun 2023 16:53:15.000        5.915           1.000000
26 Jun 2023 16:53:20.000        5.863           1.000000
26 Jun 2023 16:53:25.000        6.074           1.000000
26 Jun 2023 16:53:30.000        6.285           1.000000
26 Jun 2023 16:53:35.000        6.338           1.000000
26 Jun 2023 16:53:40.000        6.285           1.000000
26 Jun 2023 16:53:45.000        6.180           1.000000
26 Jun 2023 16:53:50.000        6.127           1.000000
26 Jun 2023 16:53:55.000        6.074           1.000000
26 Jun 2023 16:54:00.000        6.127           1.000000
26 Jun 2023 16:54:05.000        6.074           1.000000
26 Jun 2023 16:54:10.000        6.074           1.000000
26 Jun 2023 16:54:15.000        5.927           0.984342
26 Jun 2023 16:54:20.000        2.404           0.399235
26 Jun 2023 16:54:25.000        0.000           0.000000
26 Jun 2023 16:54:30.000        0.000           0.000000
26 Jun 2023 16:54:35.000        0.000           0.000000
26 Jun 2023 16:54:40.000        0.000           0.000000
26 Jun 2023 16:54:45.000        0.000           0.000000
26 Jun 2023 16:54:50.000        0.000           0.000000
26 Jun 2023 16:54:55.000        0.000           0.000000
26 Jun 2023 16:55:00.000        0.000           0.000000
26 Jun 2023 16:55:05.000        0.000           0.000000
26 Jun 2023 16:55:10.000        0.000           0.000000
26 Jun 2023 16:55:15.000        0.000           0.000000
26 Jun 2023 16:55:20.000        0.000           0.000000
26 Jun 2023 16:55:25.000        0.000           0.000000
26 Jun 2023 16:55:30.000        0.000           0.000000
26 Jun 2023 16:55:35.000        0.000           0.000000
26 Jun 2023 16:55:40.000        0.000           0.000000
26 Jun 2023 16:55:45.000        0.000           0.000000
26 Jun 2023 16:55:50.000        0.000           0.000000
26 Jun 2023 16:55:55.000        0.000           0.000000
26 Jun 2023 16:56:00.000        0.000           0.000000
26 Jun 2023 16:56:05.000        0.000           0.000000
26 Jun 2023 16:56:10.000        0.000           0.000000
26 Jun 2023 16:56:15.000        0.000           0.000000
26 Jun 2023 16:56:20.000        0.000           0.000000
26 Jun 2023 16:56:25.000        0.000           0.000000
26 Jun 2023 16:56:30.000        0.000           0.000000
26 Jun 2023 16:56:35.000        0.000           0.000000
26 Jun 2023 16:56:40.000        0.000           0.000000
26 Jun 2023 16:56:45.000        0.000           0.000000
26 Jun 2023 16:56:50.000        0.000           0.000000
26 Jun 2023 16:56:55.000        0.000           0.000000
26 Jun 2023 16:57:00.000        0.000           0.000000
26 Jun 2023 16:57:05.000        0.000           0.000000
26 Jun 2023 16:57:10.000        0.000           0.000000
26 Jun 2023 16:57:15.000        0.000           0.000000
26 Jun 2023 16:57:20.000        0.000           0.000000
26 Jun 2023 16:57:25.000        0.000           0.000000
26 Jun 2023 16:57:30.000        0.000           0.000000
26 Jun 2023 16:57:35.000        0.000           0.000000
26 Jun 2023 16:57:40.000        0.000           0.000000
26 Jun 2023 16:57:45.000        0.000           0.000000
26 Jun 2023 16:57:50.000        0.000           0.000000
26 Jun 2023 16:57:55.000        0.000           0.000000
26 Jun 2023 16:58:00.000        0.000           0.000000
26 Jun 2023 16:58:05.000        0.000           0.000000
26 Jun 2023 16:58:10.000        0.000           0.000000
26 Jun 2023 16:58:15.000        0.000           0.000000
26 Jun 2023 16:58:20.000        0.000           0.000000
26 Jun 2023 16:58:25.000        0.000           0.000000
26 Jun 2023 16:58:30.000        0.000           0.000000
26 Jun 2023 16:58:35.000        0.000           0.000000
26 Jun 2023 16:58:40.000        0.000           0.000000
26 Jun 2023 16:58:45.000        0.000           0.000000
26 Jun 2023 16:58:50.000        0.000           0.000000
26 Jun 2023 16:58:55.000        0.000           0.000000
26 Jun 2023 16:59:00.000        0.000           0.000000
26 Jun 2023 16:59:05.000        0.000           0.000000
26 Jun 2023 16:59:10.000        0.000           0.000000
26 Jun 2023 16:59:15.000        0.000           0.000000
26 Jun 2023 16:59:20.000        0.000           0.000000
26 Jun 2023 16:59:25.000        0.000           0.000000
26 Jun 2023 16:59:30.000        0.000           0.000000
26 Jun 2023 16:59:35.000        0.000           0.000000
26 Jun 2023 16:59:40.000        0.000           0.000000
26 Jun 2023 16:59:45.000        0.000           0.000000
26 Jun 2023 16:59:50.000        0.000           0.000000
26 Jun 2023 16:59:55.000        0.000           0.000000
26 Jun 2023 17:00:00.000        0.000           0.000000
26 Jun 2023 17:00:05.000        0.000           0.000000
26 Jun 2023 17:00:10.000        0.000           0.000000
26 Jun 2023 17:00:15.000        0.000           0.000000
26 Jun 2023 17:00:20.000        0.000           0.000000
26 Jun 2023 17:00:25.000        0.000           0.000000
26 Jun 2023 17:00:30.000        0.000           0.000000
26 Jun 2023 17:00:35.000        0.000           0.000000
26 Jun 2023 17:00:40.000        0.000           0.000000
26 Jun 2023 17:00:45.000        0.000           0.000000
26 Jun 2023 17:00:50.000        0.000           0.000000
26 Jun 2023 17:00:55.000        0.000           0.000000
26 Jun 2023 17:01:00.000        0.000           0.000000
26 Jun 2023 17:01:05.000        0.000           0.000000
26 Jun 2023 17:01:10.000        0.000           0.000000
26 Jun 2023 17:01:15.000        0.000           0.000000
26 Jun 2023 17:01:20.000        0.000           0.000000
26 Jun 2023 17:01:25.000        0.000           0.000000
26 Jun 2023 17:01:30.000        0.000           0.000000
26 Jun 2023 17:01:35.000        0.000           0.000000
26 Jun 2023 17:01:40.000        0.000           0.000000
26 Jun 2023 17:01:45.000        0.000           0.000000
26 Jun 2023 17:01:50.000        0.000           0.000000
26 Jun 2023 17:01:55.000        0.000           0.000000
26 Jun 2023 17:02:00.000        0.000           0.000000
26 Jun 2023 17:02:05.000        0.000           0.000000
26 Jun 2023 17:02:10.000        0.000           0.000000
26 Jun 2023 17:02:15.000        0.000           0.000000
26 Jun 2023 17:02:20.000        0.000           0.000000
26 Jun 2023 17:02:25.000        0.000           0.000000
26 Jun 2023 17:02:30.000        0.000           0.000000
26 Jun 2023 17:02:35.000        0.000           0.000000
26 Jun 2023 17:02:40.000        0.000           0.000000
26 Jun 2023 17:02:45.000        0.000           0.000000
26 Jun 2023 17:02:50.000        0.000           0.000000
26 Jun 2023 17:02:55.000        0.000           0.000000
26 Jun 2023 17:03:00.000        0.000           0.000000
26 Jun 2023 17:03:05.000        0.000           0.000000
26 Jun 2023 17:03:10.000        0.000           0.000000
26 Jun 2023 17:03:15.000        0.000           0.000000
26 Jun 2023 17:03:20.000        0.000           0.000000
26 Jun 2023 17:03:25.000        0.000           0.000000
26 Jun 2023 17:03:30.000        0.000           0.000000
26 Jun 2023 17:03:35.000        0.000           0.000000
26 Jun 2023 17:03:40.000        0.000           0.000000
26 Jun 2023 17:03:45.000        0.000           0.000000
26 Jun 2023 17:03:50.000        0.000           0.000000
26 Jun 2023 17:03:55.000        0.000           0.000000
26 Jun 2023 17:04:00.000        0.000           0.000000
26 Jun 2023 17:04:05.000        0.000           0.000000
26 Jun 2023 17:04:10.000        0.000           0.000000
26 Jun 2023 17:04:15.000        0.000           0.000000
26 Jun 2023 17:04:20.000        0.000           0.000000
26 Jun 2023 17:04:25.000        0.000           0.000000
26 Jun 2023 17:04:30.000        0.000           0.000000
26 Jun 2023 17:04:35.000        0.000           0.000000
26 Jun 2023 17:04:40.000        0.000           0.000000
26 Jun 2023 17:04:45.000        0.000           0.000000
26 Jun 2023 17:04:50.000        0.000           0.000000
26 Jun 2023 17:04:55.000        0.000           0.000000
26 Jun 2023 17:05:00.000        0.000           0.000000
26 Jun 2023 17:05:05.000        0.000           0.000000
26 Jun 2023 17:05:10.000        0.000           0.000000
26 Jun 2023 17:05:15.000        0.000           0.000000
26 Jun 2023 17:05:20.000        0.000           0.000000
26 Jun 2023 17:05:25.000        0.000           0.000000
26 Jun 2023 17:05:30.000        0.000           0.000000
26 Jun 2023 17:05:35.000        0.000           0.000000
26 Jun 2023 17:05:40.000        0.000           0.000000
26 Jun 2023 17:05:45.000        0.000           0.000000
26 Jun 2023 17:05:50.000        0.000           0.000000
26 Jun 2023 17:05:55.000        0.000           0.000000
26 Jun 2023 17:06:00.000        0.000           0.000000
26 Jun 2023 17:06:05.000        0.000           0.000000
26 Jun 2023 17:06:10.000        0.000           0.000000
26 Jun 2023 17:06:15.000        0.000           0.000000
26 Jun 2023 17:06:20.000        0.000           0.000000
26 Jun 2023 17:06:25.000        0.000           0.000000
26 Jun 2023 17:06:30.000        0.000           0.000000
26 Jun 2023 17:06:35.000        0.000           0.000000
26 Jun 2023 17:06:40.000        0.000           0.000000
26 Jun 2023 17:06:45.000        0.000           0.000000
26 Jun 2023 17:06:50.000        0.000           0.000000
26 Jun 2023 17:06:55.000        0.000           0.000000
26 Jun 2023 17:07:00.000        0.000           0.000000
26 Jun 2023 17:07:05.000        0.000           0.000000
26 Jun 2023 17:07:10.000        0.000           0.000000
26 Jun 2023 17:07:15.000        0.000           0.000000
26 Jun 2023 17:07:20.000        0.000           0.000000
26 Jun 2023 17:07:25.000        0.000           0.000000
26 Jun 2023 17:07:30.000        0.000           0.000000
26 Jun 2023 17:07:35.000        0.000           0.000000
26 Jun 2023 17:07:40.000        0.000           0.000000
26 Jun 2023 17:07:45.000        0.000           0.000000
26 Jun 2023 17:07:50.000        0.000           0.000000
26 Jun 2023 17:07:55.000        0.000           0.000000
26 Jun 2023 17:08:00.000        0.000           0.000000
26 Jun 2023 17:08:05.000        0.000           0.000000
26 Jun 2023 17:08:10.000        0.000           0.000000
26 Jun 2023 17:08:15.000        0.000           0.000000
26 Jun 2023 17:08:20.000        0.000           0.000000
26 Jun 2023 17:08:25.000        0.000           0.000000
26 Jun 2023 17:08:30.000        0.000           0.000000
26 Jun 2023 17:08:35.000        0.000           0.000000
26 Jun 2023 17:08:40.000        0.000           0.000000
26 Jun 2023 17:08:45.000        0.000           0.000000
26 Jun 2023 17:08:50.000        0.000           0.000000
26 Jun 2023 17:08:55.000        0.000           0.000000
26 Jun 2023 17:09:00.000        0.000           0.000000
26 Jun 2023 17:09:05.000        0.000           0.000000
26 Jun 2023 17:09:10.000        0.000           0.000000
26 Jun 2023 17:09:15.000        0.000           0.000000
26 Jun 2023 17:09:20.000        0.000           0.000000
26 Jun 2023 17:09:25.000        0.000           0.000000
26 Jun 2023 17:09:30.000        0.000           0.000000
26 Jun 2023 17:09:35.000        0.000           0.000000
26 Jun 2023 17:09:40.000        0.000           0.000000
26 Jun 2023 17:09:45.000        0.000           0.000000
26 Jun 2023 17:09:50.000        0.000           0.000000
26 Jun 2023 17:09:55.000        0.000           0.000000
26 Jun 2023 17:10:00.000        0.000           0.000000
26 Jun 2023 17:10:05.000        0.000           0.000000
26 Jun 2023 17:10:10.000        0.000           0.000000
26 Jun 2023 17:10:15.000        0.000           0.000000
26 Jun 2023 17:10:20.000        0.000           0.000000
26 Jun 2023 17:10:25.000        0.000           0.000000
26 Jun 2023 17:10:30.000        0.000           0.000000
26 Jun 2023 17:10:35.000        0.000           0.000000
26 Jun 2023 17:10:40.000        0.000           0.000000
26 Jun 2023 17:10:45.000        0.000           0.000000
26 Jun 2023 17:10:50.000        0.000           0.000000
26 Jun 2023 17:10:55.000        0.000           0.000000
26 Jun 2023 17:11:00.000        0.000           0.000000
26 Jun 2023 17:11:05.000        0.000           0.000000
26 Jun 2023 17:11:10.000        0.000           0.000000
26 Jun 2023 17:11:15.000        0.000           0.000000
26 Jun 2023 17:11:20.000        0.000           0.000000
26 Jun 2023 17:11:25.000        0.000           0.000000
26 Jun 2023 17:11:30.000        0.000           0.000000
26 Jun 2023 17:11:35.000        0.000           0.000000
26 Jun 2023 17:11:40.000        0.000           0.000000
26 Jun 2023 17:11:45.000        0.000           0.000000
26 Jun 2023 17:11:50.000        0.000           0.000000
26 Jun 2023 17:11:55.000        0.000           0.000000
26 Jun 2023 17:12:00.000        0.000           0.000000
26 Jun 2023 17:12:05.000        0.000           0.000000
26 Jun 2023 17:12:10.000        0.000           0.000000
26 Jun 2023 17:12:15.000        0.000           0.000000
26 Jun 2023 17:12:20.000        0.000           0.000000
26 Jun 2023 17:12:25.000        0.000           0.000000
26 Jun 2023 17:12:30.000        0.000           0.000000
26 Jun 2023 17:12:35.000        0.000           0.000000
26 Jun 2023 17:12:40.000        0.000           0.000000
26 Jun 2023 17:12:45.000        0.000           0.000000
26 Jun 2023 17:12:50.000        0.000           0.000000
26 Jun 2023 17:12:55.000        0.000           0.000000
26 Jun 2023 17:13:00.000        0.000           0.000000
26 Jun 2023 17:13:05.000        0.000           0.000000
26 Jun 2023 17:13:10.000        0.000           0.000000
26 Jun 2023 17:13:15.000        0.000           0.000000
26 Jun 2023 17:13:20.000        0.000           0.000000
26 Jun 2023 17:13:25.000        0.000           0.000000
26 Jun 2023 17:13:30.000        0.000           0.000000
26 Jun 2023 17:13:35.000        0.000           0.000000
26 Jun 2023 17:13:40.000        0.000           0.000000
26 Jun 2023 17:13:45.000        0.000           0.000000
26 Jun 2023 17:13:50.000        0.000           0.000000
26 Jun 2023 17:13:55.000        0.000           0.000000
26 Jun 2023 17:14:00.000        0.000           0.000000
26 Jun 2023 17:14:05.000        0.000           0.000000
26 Jun 2023 17:14:10.000        0.000           0.000000
26 Jun 2023 17:14:15.000        0.000           0.000000
26 Jun 2023 17:14:20.000        0.000           0.000000
26 Jun 2023 17:14:25.000        0.000           0.000000
26 Jun 2023 17:14:30.000        0.000           0.000000
26 Jun 2023 17:14:35.000        0.000           0.000000
26 Jun 2023 17:14:40.000        0.000           0.000000
26 Jun 2023 17:14:45.000        0.000           0.000000
26 Jun 2023 17:14:50.000        0.000           0.000000
26 Jun 2023 17:14:55.000        0.000           0.000000
26 Jun 2023 17:15:00.000        0.000           0.000000
26 Jun 2023 17:15:05.000        0.000           0.000000
26 Jun 2023 17:15:10.000        0.000           0.000000
26 Jun 2023 17:15:15.000        0.000           0.000000
26 Jun 2023 17:15:20.000        0.000           0.000000
26 Jun 2023 17:15:25.000        0.000           0.000000
26 Jun 2023 17:15:30.000        0.000           0.000000
26 Jun 2023 17:15:35.000        0.000           0.000000
26 Jun 2023 17:15:40.000        0.000           0.000000
26 Jun 2023 17:15:45.000        0.000           0.000000
26 Jun 2023 17:15:50.000        0.000           0.000000
26 Jun 2023 17:15:55.000        0.000           0.000000
26 Jun 2023 17:16:00.000        0.000           0.000000
26 Jun 2023 17:16:05.000        0.000           0.000000
26 Jun 2023 17:16:10.000        0.000           0.000000
26 Jun 2023 17:16:15.000        0.000           0.000000
26 Jun 2023 17:16:20.000        0.000           0.000000
26 Jun 2023 17:16:25.000        0.000           0.000000
26 Jun 2023 17:16:30.000        0.000           0.000000
26 Jun 2023 17:16:35.000        0.000           0.000000
26 Jun 2023 17:16:40.000        0.000           0.000000
26 Jun 2023 17:16:45.000        0.000           0.000000
26 Jun 2023 17:16:50.000        0.000           0.000000
26 Jun 2023 17:16:55.000        0.000           0.000000
26 Jun 2023 17:17:00.000        0.000           0.000000
26 Jun 2023 17:17:05.000        0.000           0.000000
26 Jun 2023 17:17:10.000        0.000           0.000000
26 Jun 2023 17:17:15.000        0.000           0.000000
26 Jun 2023 17:17:20.000        0.000           0.000000
26 Jun 2023 17:17:25.000        0.000           0.000000
26 Jun 2023 17:17:30.000        0.000           0.000000
26 Jun 2023 17:17:35.000        0.000           0.000000
26 Jun 2023 17:17:40.000        0.000           0.000000
26 Jun 2023 17:17:45.000        0.000           0.000000
26 Jun 2023 17:17:50.000        0.000           0.000000
26 Jun 2023 17:17:55.000        0.000           0.000000
26 Jun 2023 17:18:00.000        0.000           0.000000
26 Jun 2023 17:18:05.000        0.000           0.000000
26 Jun 2023 17:18:10.000        0.000           0.000000
26 Jun 2023 17:18:15.000        0.000           0.000000
26 Jun 2023 17:18:20.000        0.000           0.000000
26 Jun 2023 17:18:25.000        0.000           0.000000
26 Jun 2023 17:18:30.000        0.000           0.000000
26 Jun 2023 17:18:35.000        0.000           0.000000
26 Jun 2023 17:18:40.000        0.000           0.000000
26 Jun 2023 17:18:45.000        0.000           0.000000
26 Jun 2023 17:18:50.000        0.000           0.000000
26 Jun 2023 17:18:55.000        0.000           0.000000
26 Jun 2023 17:19:00.000        0.000           0.000000
26 Jun 2023 17:19:05.000        0.000           0.000000
26 Jun 2023 17:19:10.000        0.000           0.000000
26 Jun 2023 17:19:15.000        0.000           0.000000
26 Jun 2023 17:19:20.000        0.000           0.000000
26 Jun 2023 17:19:25.000        0.000           0.000000
26 Jun 2023 17:19:30.000        0.000           0.000000
26 Jun 2023 17:19:35.000        0.000           0.000000
26 Jun 2023 17:19:40.000        0.000           0.000000
26 Jun 2023 17:19:45.000        0.000           0.000000
26 Jun 2023 17:19:50.000        0.000           0.000000
26 Jun 2023 17:19:55.000        0.000           0.000000
26 Jun 2023 17:20:00.000        0.000           0.000000
26 Jun 2023 17:20:05.000        0.000           0.000000
26 Jun 2023 17:20:10.000        0.000           0.000000
26 Jun 2023 17:20:15.000        0.000           0.000000
26 Jun 2023 17:20:20.000        0.000           0.000000
26 Jun 2023 17:20:25.000        0.000           0.000000
26 Jun 2023 17:20:30.000        0.000           0.000000
26 Jun 2023 17:20:35.000        0.000           0.000000
26 Jun 2023 17:20:40.000        0.000           0.000000
26 Jun 2023 17:20:45.000        0.000           0.000000
26 Jun 2023 17:20:50.000        0.000           0.000000
26 Jun 2023 17:20:55.000        0.000           0.000000
26 Jun 2023 17:21:00.000        0.000           0.000000
26 Jun 2023 17:21:05.000        0.000           0.000000
26 Jun 2023 17:21:10.000        0.000           0.000000
26 Jun 2023 17:21:15.000        0.000           0.000000
26 Jun 2023 17:21:20.000        0.000           0.000000
26 Jun 2023 17:21:25.000        0.000           0.000000
26 Jun 2023 17:21:30.000        0.000           0.000000
26 Jun 2023 17:21:35.000        0.000           0.000000
26 Jun 2023 17:21:40.000        0.000           0.000000
26 Jun 2023 17:21:45.000        0.000           0.000000
26 Jun 2023 17:21:50.000        0.000           0.000000
26 Jun 2023 17:21:55.000        0.000           0.000000
26 Jun 2023 17:22:00.000        0.000           0.000000
26 Jun 2023 17:22:05.000        0.000           0.000000
26 Jun 2023 17:22:10.000        0.000           0.000000
26 Jun 2023 17:22:15.000        0.000           0.000000
26 Jun 2023 17:22:20.000        0.000           0.000000
26 Jun 2023 17:22:25.000        0.000           0.000000
26 Jun 2023 17:22:30.000        0.000           0.000000
26 Jun 2023 17:22:35.000        0.000           0.000000
26 Jun 2023 17:22:40.000        0.000           0.000000
26 Jun 2023 17:22:45.000        0.000           0.000000
26 Jun 2023 17:22:50.000        0.000           0.000000
26 Jun 2023 17:22:55.000        0.000           0.000000
26 Jun 2023 17:23:00.000        0.000           0.000000
26 Jun 2023 17:23:05.000        0.000           0.000000
26 Jun 2023 17:23:10.000        0.000           0.000000
26 Jun 2023 17:23:15.000        0.000           0.000000
26 Jun 2023 17:23:20.000        0.000           0.000000
26 Jun 2023 17:23:25.000        0.000           0.000000
26 Jun 2023 17:23:30.000        0.000           0.000000
26 Jun 2023 17:23:35.000        0.000           0.000000
26 Jun 2023 17:23:40.000        0.000           0.000000
26 Jun 2023 17:23:45.000        0.000           0.000000
26 Jun 2023 17:23:50.000        0.000           0.000000
26 Jun 2023 17:23:55.000        0.000           0.000000
26 Jun 2023 17:24:00.000        0.000           0.000000
26 Jun 2023 17:24:05.000        0.000           0.000000
26 Jun 2023 17:24:10.000        0.000           0.000000
26 Jun 2023 17:24:15.000        0.000           0.000000
26 Jun 2023 17:24:20.000        0.000           0.000000
26 Jun 2023 17:24:25.000        0.000           0.000000
26 Jun 2023 17:24:30.000        0.000           0.000000
26 Jun 2023 17:24:35.000        0.000           0.000000
26 Jun 2023 17:24:40.000        0.000           0.000000
26 Jun 2023 17:24:45.000        0.000           0.000000
26 Jun 2023 17:24:50.000        0.000           0.000000
26 Jun 2023 17:24:55.000        0.000           0.000000
26 Jun 2023 17:25:00.000        0.000           0.000000
26 Jun 2023 17:25:05.000        0.000           0.000000
26 Jun 2023 17:25:10.000        0.000           0.000000
26 Jun 2023 17:25:15.000        0.000           0.000000
26 Jun 2023 17:25:20.000        0.000           0.000000
26 Jun 2023 17:25:25.000        0.000           0.000000
26 Jun 2023 17:25:30.000        0.000           0.000000
26 Jun 2023 17:25:35.000        0.000           0.000000
26 Jun 2023 17:25:40.000        0.000           0.000000
26 Jun 2023 17:25:45.000        0.000           0.000000
26 Jun 2023 17:25:50.000        0.000           0.000000
26 Jun 2023 17:25:55.000        0.000           0.000000
26 Jun 2023 17:26:00.000        0.000           0.000000
26 Jun 2023 17:26:05.000        0.000           0.000000
26 Jun 2023 17:26:10.000        0.000           0.000000
26 Jun 2023 17:26:15.000        0.000           0.000000
26 Jun 2023 17:26:20.000        0.000           0.000000
26 Jun 2023 17:26:25.000        0.000           0.000000
26 Jun 2023 17:26:30.000        0.000           0.000000
26 Jun 2023 17:26:35.000        0.000           0.000000
26 Jun 2023 17:26:40.000        0.000           0.000000
26 Jun 2023 17:26:45.000        0.000           0.000000
26 Jun 2023 17:26:50.000        0.000           0.000000
26 Jun 2023 17:26:55.000        0.000           0.000000
26 Jun 2023 17:27:00.000        0.000           0.000000
26 Jun 2023 17:27:05.000        0.000           0.000000
26 Jun 2023 17:27:10.000        0.000           0.000000
26 Jun 2023 17:27:15.000        0.000           0.000000
26 Jun 2023 17:27:20.000        0.000           0.000000
26 Jun 2023 17:27:25.000        0.000           0.000000
26 Jun 2023 17:27:30.000        0.000           0.000000
26 Jun 2023 17:27:35.000        0.000           0.000000
26 Jun 2023 17:27:40.000        0.000           0.000000
26 Jun 2023 17:27:45.000        0.000           0.000000
26 Jun 2023 17:27:50.000        0.000           0.000000
26 Jun 2023 17:27:55.000        0.000           0.000000
26 Jun 2023 17:28:00.000        0.000           0.000000
26 Jun 2023 17:28:05.000        0.000           0.000000
26 Jun 2023 17:28:10.000        0.000           0.000000
26 Jun 2023 17:28:15.000        0.000           0.000000
26 Jun 2023 17:28:20.000        0.000           0.000000
26 Jun 2023 17:28:25.000        0.000           0.000000
26 Jun 2023 17:28:30.000        0.000           0.000000
26 Jun 2023 17:28:35.000        0.000           0.000000
26 Jun 2023 17:28:40.000        0.000           0.000000
26 Jun 2023 17:28:45.000        0.000           0.000000
26 Jun 2023 17:28:50.000        0.354           0.057735
26 Jun 2023 17:28:55.000        4.135           0.680769
26 Jun 2023 17:29:00.000        5.968           1.000000
26 Jun 2023 17:29:05.000        6.021           1.000000
26 Jun 2023 17:29:10.000        6.074           1.000000
26 Jun 2023 17:29:15.000        6.180           1.000000
